Classification,Clustering,Classifier_Accuracy,Clustering_Accuracy,constant_threshold,correlation_threshold,resampling,feature_selection_k
Neural Network,KMeans,0.41139240506329117,0.36497890295358654,1.0,1.0,True,256
Neural Network,DBScan,0.41139240506329117,0.270042194092827,1.0,1.0,True,256
Random Forest,KMeans,0.5485232067510548,0.379746835443038,1.0,1.0,True,256
Random Forest,DBScan,0.5485232067510548,0.0970464135021097,1.0,1.0,True,256
Kernel SVM (linear),KMeans,0.45147679324894513,0.38396624472573837,1.0,1.0,True,256
Kernel SVM (linear),DBScan,0.45147679324894513,0.29324894514767935,1.0,1.0,True,256
Kernel SVM (poly),KMeans,0.350210970464135,0.2911392405063291,1.0,1.0,True,256
Kernel SVM (poly),DBScan,0.350210970464135,0.21518987341772153,1.0,1.0,True,256
Kernel SVM (rbf),KMeans,0.5675105485232068,0.4367088607594936,1.0,1.0,True,256
Kernel SVM (rbf),DBScan,0.5675105485232068,0.2637130801687763,1.0,1.0,True,256
Kernel SVM (sigmoid),KMeans,0.47257383966244726,0.39029535864978904,1.0,1.0,True,256
Kernel SVM (sigmoid),DBScan,0.47257383966244726,0.229957805907173,1.0,1.0,True,256
K Nearest Neighbors,KMeans,0.44936708860759494,0.35864978902953587,1.0,1.0,False,16
K Nearest Neighbors,DBScan,0.44936708860759494,0.3037974683544304,1.0,1.0,False,16
Neural Network,KMeans,0.37763713080168776,0.3459915611814346,1.0,1.0,False,16
Neural Network,DBScan,0.37763713080168776,0.33122362869198313,1.0,1.0,False,16
Random Forest,KMeans,0.5,0.3544303797468354,1.0,1.0,False,16
Random Forest,DBScan,0.5,0.29957805907173,1.0,1.0,False,16
Kernel SVM (linear),KMeans,0.4177215189873418,0.3417721518987342,1.0,1.0,False,16
Kernel SVM (linear),DBScan,0.4177215189873418,0.3291139240506329,1.0,1.0,False,16
Kernel SVM (poly),KMeans,0.4493670886075949,0.32489451476793246,1.0,1.0,False,16
Kernel SVM (poly),DBScan,0.4493670886075949,0.28902953586497887,1.0,1.0,False,16
Kernel SVM (rbf),KMeans,0.5464135021097046,0.3713080168776371,1.0,1.0,False,16
Kernel SVM (rbf),DBScan,0.5464135021097046,0.3459915611814346,1.0,1.0,False,16
Kernel SVM (sigmoid),KMeans,0.4957805907172996,0.3459915611814346,1.0,1.0,False,16
Kernel SVM (sigmoid),DBScan,0.4957805907172996,0.3206751054852321,1.0,1.0,False,16
K Nearest Neighbors,KMeans,0.44936708860759494,0.36497890295358654,1.0,1.0,False,32
K Nearest Neighbors,DBScan,0.44936708860759494,0.310126582278481,1.0,1.0,False,32
Neural Network,KMeans,0.3924050632911393,0.35232067510548526,1.0,1.0,False,32
Neural Network,DBScan,0.3924050632911393,0.3037974683544304,1.0,1.0,False,32
Random Forest,KMeans,0.5274261603375527,0.35654008438818563,1.0,1.0,False,32
Random Forest,DBScan,0.5274261603375527,0.25949367088607594,1.0,1.0,False,32
Kernel SVM (linear),KMeans,0.4767932489451477,0.34388185654008435,1.0,1.0,False,32
Kernel SVM (linear),DBScan,0.4767932489451477,0.24472573839662448,1.0,1.0,False,32
Kernel SVM (poly),KMeans,0.4746835443037975,0.3713080168776371,1.0,1.0,False,32
Kernel SVM (poly),DBScan,0.4746835443037975,0.25316455696202533,1.0,1.0,False,32
Kernel SVM (rbf),KMeans,0.5569620253164557,0.3755274261603376,1.0,1.0,False,32
Kernel SVM (rbf),DBScan,0.5569620253164557,0.2742616033755274,1.0,1.0,False,32
Kernel SVM (sigmoid),KMeans,0.4620253164556962,0.32067510548523204,1.0,1.0,False,32
Kernel SVM (sigmoid),DBScan,0.4620253164556962,0.24683544303797467,1.0,1.0,False,32
K Nearest Neighbors,KMeans,0.4430379746835443,0.3649789029535864,1.0,1.0,False,64
K Nearest Neighbors,DBScan,0.4430379746835443,0.25949367088607594,1.0,1.0,False,64
Neural Network,KMeans,0.40717299578059074,0.35654008438818563,1.0,1.0,False,64
Neural Network,DBScan,0.40717299578059074,0.28902953586497887,1.0,1.0,False,64
Random Forest,KMeans,0.5675105485232067,0.39029535864978904,1.0,1.0,False,64
Random Forest,DBScan,0.5675105485232067,0.2109704641350211,1.0,1.0,False,64
Kernel SVM (linear),KMeans,0.5,0.3691983122362869,1.0,1.0,False,64
Kernel SVM (linear),DBScan,0.5,0.2046413502109705,1.0,1.0,False,64
Kernel SVM (poly),KMeans,0.47257383966244726,0.3375527426160338,1.0,1.0,False,64
Kernel SVM (poly),DBScan,0.47257383966244726,0.15400843881856538,1.0,1.0,False,64
Kernel SVM (rbf),KMeans,0.5864978902953587,0.39873417721518994,1.0,1.0,False,64
Kernel SVM (rbf),DBScan,0.5864978902953587,0.20042194092827004,1.0,1.0,False,64
Kernel SVM (sigmoid),KMeans,0.46835443037974683,0.3417721518987342,1.0,1.0,False,64
Kernel SVM (sigmoid),DBScan,0.46835443037974683,0.21308016877637134,1.0,1.0,False,64
K Nearest Neighbors,KMeans,0.4367088607594936,0.36497890295358654,1.0,1.0,False,128
K Nearest Neighbors,DBScan,0.4367088607594936,0.25316455696202533,1.0,1.0,False,128
Neural Network,KMeans,0.39451476793248946,0.3481012658227847,1.0,1.0,False,128
Neural Network,DBScan,0.39451476793248946,0.27637130801687765,1.0,1.0,False,128
Random Forest,KMeans,0.5822784810126582,0.41561181434599154,1.0,1.0,False,128
Random Forest,DBScan,0.5822784810126582,0.2046413502109705,1.0,1.0,False,128
Kernel SVM (linear),KMeans,0.4767932489451477,0.3713080168776372,1.0,1.0,False,128
Kernel SVM (linear),DBScan,0.4767932489451477,0.19620253164556964,1.0,1.0,False,128
Kernel SVM (poly),KMeans,0.40717299578059074,0.3164556962025316,1.0,1.0,False,128
Kernel SVM (poly),DBScan,0.40717299578059074,0.19831223628691985,1.0,1.0,False,128
Kernel SVM (rbf),KMeans,0.5485232067510549,0.41350210970464135,1.0,1.0,False,128
Kernel SVM (rbf),DBScan,0.5485232067510549,0.22151898734177214,1.0,1.0,False,128
Kernel SVM (sigmoid),KMeans,0.43881856540084385,0.33544303797468356,1.0,1.0,False,128
Kernel SVM (sigmoid),DBScan,0.43881856540084385,0.21518987341772153,1.0,1.0,False,128
K Nearest Neighbors,KMeans,0.4430379746835443,0.38396624472573837,1.0,1.0,False,256
K Nearest Neighbors,DBScan,0.4430379746835443,0.27848101265822783,1.0,1.0,False,256
Neural Network,KMeans,0.4261603375527426,0.36497890295358654,1.0,1.0,False,256
Neural Network,DBScan,0.4261603375527426,0.2658227848101266,1.0,1.0,False,256
Random Forest,KMeans,0.5907172995780591,0.4050632911392405,1.0,1.0,False,256
Random Forest,DBScan,0.5907172995780591,0.18143459915611815,1.0,1.0,False,256
Kernel SVM (linear),KMeans,0.5611814345991561,0.4219409282700422,1.0,1.0,False,256
Kernel SVM (linear),DBScan,0.5611814345991561,0.23417721518987342,1.0,1.0,False,256
Kernel SVM (poly),KMeans,0.510548523206751,0.339662447257384,1.0,1.0,False,256
Kernel SVM (poly),DBScan,0.510548523206751,0.07383966244725738,1.0,1.0,False,256
Kernel SVM (rbf),KMeans,0.6118143459915611,0.45147679324894513,1.0,1.0,False,256
Kernel SVM (rbf),DBScan,0.6118143459915611,0.19198312236286919,1.0,1.0,False,256
Kernel SVM (sigmoid),KMeans,0.459915611814346,0.34388185654008435,1.0,1.0,False,256
Kernel SVM (sigmoid),DBScan,0.459915611814346,0.19831223628691985,1.0,1.0,False,256
